"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Verify that the car number input field is displayed in the Premium Calculator section - TC_076","mobile-chrome","2026-08-14","skipped","2026-08-14","National Premium Calculator - @regression","generated/car-module.test.ts","",""
"","1","Verify that the user is able to click on the LOGIN CTA - TC_038","webkit","2026-08-14","skipped","2026-08-14","Become a POSP - @regression > POSP Navigation","generated/become-posp.test.ts","",""
"","0","Verify that the CNGLPG kit FAQ is displayed - TC_452","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - FAQs - @regression","generated/car-module.test.ts","",""
"","1","Verify that Comprehensive plan cards display the required information - TC_226","mobile-chrome","2026-08-14","skipped","2026-08-14","Car Insurance - Top Car Insurance Plans - Comprehensive - @regression","generated/car-module.test.ts","",""
"","0","Verify that the View More option is displayed - TC_411","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Add-ons - @regression","generated/car-module.test.ts","",""
"","16559","Verify that the National Claim Settlement Ratio section is displayed - TC_067","chromium","2026-08-14","failed","2026-08-14","National Car Insurance - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Driving License requirement is displayed - TC_351","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that the User should get this Please select type of insurance to proceed to the next step mes - TC_056","firefox","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that home functionality is redirecting to Homepage or not - TC_071","webkit","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the Exclusions navigation option is clickable - TC_059","firefox","2026-08-14","skipped","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the industry average claim settlement ratio is displayed - TC_392","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Claim Settlement Ratio - @regression","generated/car-module.test.ts","",""
"","6729","Verify that the user can select different Insurer from dropdown - TC_070","chromium","2026-08-14","passed","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that Own Damage coverage information is displayed - TC_387","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Overview - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on Articles - TC_132","webkit","2026-08-14","skipped","2026-08-14","Our partners (BIKE) - @regression > Insurer Landing Page Flow","generated/partners.test.ts","",""
"","0","Verify that the Addons section is displayed - TC_398","firefox","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Add-ons - @regression","generated/car-module.test.ts","",""
"","18286","Verify that the information provided for each feature is displayed correctly - TC_089","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Features - @regression","generated/car-module.test.ts","",""
"","0","Verify that Key Replacement is displayed - TC_406","mobile-chrome","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Add-ons - @regression","generated/car-module.test.ts","",""
"","1","Verify that the selected Pincode is present on top of the page - TC_094","webkit","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that an insurer link redirects to the corresponding page - TC_297","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Other Comprehensive Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Get Quotes Without Car Number CTA is displayed - TC_257","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Premium Calculator - @regression","generated/car-module.test.ts","",""
"","0","Verify that the How to Get the Cheapest ThirdParty Car Insurance option is clickable - TC_147","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - Table of Contents - @regression","generated/car-module.test.ts","",""
"","0","Verify that investment Tax planning is clickable - TC_107","mobile-chrome","2026-08-14","skipped","2026-08-14","Life Dropdown & Navigation - @smoke @regression > Life Landing Page Flow","generated/dropdown-navigation.test.ts","",""
"","0","Verify that after entering valid pincode click on Submit should land on Advisor Listing Page - TC_092","webkit","2026-08-14","skipped","2026-08-14","Life - Shared Flows - @regression @advisor > Find Advisor Popup Flow","generated/shared-flows.test.ts","",""
"","0","Verify that Engine Guard is displayed - TC_339","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that all garage insurer options are displayed under Cashless Garage - TC_005","firefox","2026-08-14","skipped","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on an FAQ question - TC_178","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that original invoicereceipts requirement is displayed - TC_427","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Documents Required - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Read More CTA is displayed - TC_421","mobile-safari","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Read More CTA is displayed for the Third Party plan - TC_072","mobile-chrome","2026-08-14","skipped","2026-08-14","National Car Insurance Plans - @regression","generated/car-module.test.ts","",""
"","0","Verify that the selected Insurer is present on top of the page - TC_042","mobile-chrome","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","0","Verify that the eligible vehicle types FAQ is displayed - TC_451","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - FAQs - @regression","generated/car-module.test.ts","",""
"","0","Verify that the SBI Customer Care number is displayed - TC_356","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Customer Care - @regression","generated/car-module.test.ts","",""
"","0","Verify that the SBI Customer Care email ID is displayed - TC_357","firefox","2026-08-14","skipped","2026-08-14","SBI Third Party - Customer Care - @regression","generated/car-module.test.ts","",""
"","19410","Verify that the Customer Care menu navigates to the Customer Care section - TC_316","chromium","2026-08-14","failed","2026-08-14","SBI Third Party - Section Navigation - @regression","generated/car-module.test.ts","",""
"","16460","Verify that the National navigation option is clickable - TC_055","chromium","2026-08-14","failed","2026-08-14","National Car Insurance Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Read More CTA is displayed - TC_209","webkit","2026-08-14","skipped","2026-08-14","Car Insurance - Introduction - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is able to click on an article - TC_117","mobile-safari","2026-08-14","skipped","2026-08-14","National Car Insurance Articles - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Personal Belonging Cover addon is displayed - TC_266","firefox","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Factors that Affect ThirdParty Insurance Premium section is displayed - TC_165","firefox","2026-08-14","skipped","2026-08-14","Third Party Car Insurance - @regression","generated/car-module.test.ts","",""
"","4367","Verify that submit CTA is disable for blank Pincode - TC_062","chromium","2026-08-14","passed","2026-08-14","Car Dashboard - @smoke @regression","generated/car-module.test.ts","",""
"","0","Verify that Personal Accident Cover is displayed - TC_410","webkit","2026-08-14","skipped","2026-08-14","Royal Sundaram Own Damage - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Engine Guard addon is displayed - TC_269","mobile-safari","2026-08-14","skipped","2026-08-14","SBI Comprehensive - Add-ons - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Car Insurance Renewal section is displayed - TC_093","webkit","2026-08-14","skipped","2026-08-14","National Car Insurance Renewal - @regression","generated/car-module.test.ts","",""
"","1","Verify that the user is able to select Insurer from Our partner sectionand should and land on Insure - TC_157","mobile-chrome","2026-08-14","skipped","2026-08-14","Our partners (Health) - @regression > Home Page Flow","generated/partners.test.ts","",""
"","0","Verify that the user is able to click on Find Advisor CTA - TC_028","firefox","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Home Page Flow","generated/shared-flows.test.ts","",""
"","17727","Verify that the claim intimation and claim reference number information is displayed - TC_278","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Claims - @regression","generated/car-module.test.ts","",""
"","0","Verify that the Premium Calculator menu navigates to the Premium Calculator section - TC_314","mobile-chrome","2026-08-14","skipped","2026-08-14","SBI Third Party - Section Navigation - @regression","generated/car-module.test.ts","",""
"","0","Verify that the user is redirected to the Turtlemint Pro platform after clicking Become a POSP - TC_036","mobile-safari","2026-08-14","skipped","2026-08-14","Become a POSP - @regression > POSP Navigation","generated/become-posp.test.ts","",""
"","1","Verify that the selected Pincode is present on top of the page - TC_043","mobile-safari","2026-08-14","skipped","2026-08-14","Bike - Shared Flows - @regression @advisor > Advisor Listing Page Flow","generated/shared-flows.test.ts","",""
"","19200","Verify that the More Insurers option is displayed - TC_300","chromium","2026-08-14","failed","2026-08-14","SBI Comprehensive - Similar Car Insurance Companies - @regression","generated/car-module.test.ts","",""
"","0","Verify that the National Cashless Garages section is displayed - TC_081","webkit","2026-08-14","skipped","2026-08-14","National Cashless Garages - @regression","generated/car-module.test.ts","",""
